"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","logp","types","genes"
"stk4",3.41594710895195e-10,0.738371819338805,0.42,0.034,1.37358649198067e-05,21.7973961374619,"M","stk4"
"ggnbp2",3.41594710895195e-10,0.732567854457054,0.42,0.034,1.37358649198067e-05,21.7973961374619,"M","ggnbp2"
"ier5",3.48542778085562e-10,1.55153690211275,0.48,0.068,1.40152536495985e-05,21.7772601440916,"M","ier5"
"hsph1",3.50933351091432e-10,1.22177106548905,0.34,0.008,1.41113809807376e-05,21.7704247934231,"M","hsph1"
"hebp2",3.50933351091432e-10,0.789469339031128,0.34,0.008,1.41113809807376e-05,21.7704247934231,"M","hebp2"
"capn1",3.81293474304214e-10,0.489811521342665,0.34,0.008,1.53321918952467e-05,21.6874517635461,"M","capn1"
"igsf21",3.81293474304214e-10,0.484653326936513,0.34,0.008,1.53321918952467e-05,21.6874517635461,"M","igsf21"
"rpl5",4.30987940217485e-10,1.07152157416348,0.84,0.432,1.73304560640853e-05,21.5649410071502,"M","rpl5"
"usp14",4.62159923841272e-10,0.575948674284951,0.44,0.042,1.85839126975814e-05,21.4951101292442,"M","usp14"
"ly86",4.771891065266e-10,-1.87412826201791,0.58,0.754,1.91882511625411e-05,21.4631082538643,"M","ly86"
"tyrobp",4.91688103312969e-10,-1.0219530194693,0.72,0.907,1.97712703223178e-05,21.4331765368146,"M","tyrobp"
"tle4",5.15034164091575e-10,0.939790092886411,0.36,0.017,2.07100387722863e-05,21.3867878794232,"M","tle4"
"atf3",5.17852743886498e-10,1.07200609006911,0.38,0.025,2.082337668442e-05,21.3813301922952,"M","atf3"
"hnrnpdl",5.48680876984546e-10,0.708455276853031,0.64,0.127,2.20630067444256e-05,21.3235041239662,"M","hnrnpdl"
"pltp",5.52107013641263e-10,1.15874860367739,0.3,0,2.22007751255288e-05,21.3172792231488,"M","pltp"
"ptgs2",5.52107013641263e-10,1.08063371481184,0.3,0,2.22007751255288e-05,21.3172792231488,"M","ptgs2"
"gpnmb",5.52107013641263e-10,1.0127736033925,0.3,0,2.22007751255288e-05,21.3172792231488,"M","gpnmb"
"c6orf62",5.52107013641263e-10,0.896279650691136,0.3,0,2.22007751255288e-05,21.3172792231488,"M","c6orf62"
"gpx3",5.52107013641263e-10,0.878943507071813,0.3,0,2.22007751255288e-05,21.3172792231488,"M","gpx3"
"gprin3",5.52107013641263e-10,0.826505287159885,0.3,0,2.22007751255288e-05,21.3172792231488,"M","gprin3"
"gnb4",5.52107013641263e-10,0.817106376139703,0.3,0,2.22007751255288e-05,21.3172792231488,"M","gnb4"
"polr2j3",5.52107013641263e-10,0.793637144949384,0.3,0,2.22007751255288e-05,21.3172792231488,"M","polr2j3"
"linc01420",5.52107013641263e-10,0.790929892716586,0.3,0,2.22007751255288e-05,21.3172792231488,"M","linc01420"
"spn",5.52107013641263e-10,0.780438016262354,0.3,0,2.22007751255288e-05,21.3172792231488,"M","spn"
"spata6",5.52107013641263e-10,0.77423376633511,0.3,0,2.22007751255288e-05,21.3172792231488,"M","spata6"
"otud6b-as1",5.52107013641263e-10,0.726871136836902,0.3,0,2.22007751255288e-05,21.3172792231488,"M","otud6b-as1"
"c19orf24",5.52107013641263e-10,0.711286181205445,0.3,0,2.22007751255288e-05,21.3172792231488,"M","c19orf24"
"sypl1",5.52107013641263e-10,0.679192080727225,0.3,0,2.22007751255288e-05,21.3172792231488,"M","sypl1"
"zdhhc4",5.52107013641263e-10,0.665594308328276,0.3,0,2.22007751255288e-05,21.3172792231488,"M","zdhhc4"
"zbtb16",5.52107013641263e-10,0.658873651621768,0.3,0,2.22007751255288e-05,21.3172792231488,"M","zbtb16"
"galnt2",5.52107013641263e-10,0.644375142516948,0.3,0,2.22007751255288e-05,21.3172792231488,"M","galnt2"
"txn",5.52107013641263e-10,0.607972712155882,0.3,0,2.22007751255288e-05,21.3172792231488,"M","txn"
"plscr1",5.52107013641263e-10,0.599919097004713,0.3,0,2.22007751255288e-05,21.3172792231488,"M","plscr1"
"znf24",5.52107013641263e-10,0.596643860996387,0.3,0,2.22007751255288e-05,21.3172792231488,"M","znf24"
"c4orf48",5.52107013641263e-10,0.557925804022859,0.3,0,2.22007751255288e-05,21.3172792231488,"M","c4orf48"
"znf106",5.52107013641263e-10,0.507676077866322,0.3,0,2.22007751255288e-05,21.3172792231488,"M","znf106"
"camlg",5.52107013641263e-10,0.497576639656518,0.3,0,2.22007751255288e-05,21.3172792231488,"M","camlg"
"hprt1",5.52107013641263e-10,0.43869707242415,0.3,0,2.22007751255288e-05,21.3172792231488,"M","hprt1"
"rp11-61j19.5",5.52107013641263e-10,0.427262551878202,0.3,0,2.22007751255288e-05,21.3172792231488,"M","rp11-61j19.5"
"hla-doa",5.52107013641263e-10,0.425402380972684,0.3,0,2.22007751255288e-05,21.3172792231488,"M","hla-doa"
"kcnq1",5.52107013641263e-10,0.296954287606395,0.3,0,2.22007751255288e-05,21.3172792231488,"M","kcnq1"
"sod2",5.88264728245547e-10,1.0841630265261,0.5,0.076,2.36547129874817e-05,21.253844051243,"M","sod2"
"rnf213",5.88567557383229e-10,0.711785698769596,0.44,0.042,2.3666890049937e-05,21.2533293999234,"M","rnf213"
"usp16",6.29398481976624e-10,0.77433371201291,0.4,0.034,2.5308742358762e-05,21.1862565431591,"M","usp16"
"rnase6",6.52543213403771e-10,0.626450998241921,0.4,0.034,2.6239415154179e-05,21.1501437514859,"M","rnase6"
"cd164",6.56139598864677e-10,0.617114059615986,0.48,0.059,2.63840294099475e-05,21.1446475464765,"M","cd164"
"rps10",7.33259654389992e-10,-0.98099172033788,0.76,0.881,2.9485103962676e-05,21.0335212415842,"M","rps10"
"morf4l1",7.6544818592349e-10,0.719242362245341,0.58,0.102,3.07794370041695e-05,20.990559589701,"M","morf4l1"
"hnrnpa3",7.67784387316864e-10,0.862147340382809,0.54,0.093,3.08733779983984e-05,20.9875121678785,"M","hnrnpa3"
"cflar",7.7151918124276e-10,0.596844485279703,0.48,0.059,3.10235577969526e-05,20.9826595821625,"M","cflar"
"atp1b3",7.95921990625024e-10,0.804244873182423,0.58,0.11,3.20048191650228e-05,20.951519936614,"M","atp1b3"
"apex1",8.09793438699744e-10,0.640567217125387,0.48,0.059,3.25626039635554e-05,20.9342419147346,"M","apex1"
"lsm7",8.09880864291407e-10,0.526644817043102,0.4,0.034,3.25661194340218e-05,20.9341339602013,"M","lsm7"
"fcgrt",8.39664482831297e-10,0.865315252056061,0.54,0.093,3.37637485191293e-05,20.8980187290835,"M","fcgrt"
"prex1",8.50008231423424e-10,0.490407863858913,0.48,0.059,3.41796809937673e-05,20.8857750824635,"M","prex1"
"ahnak",8.55524589099087e-10,0.535308137272284,0.36,0.017,3.44014992522634e-05,20.8793062806375,"M","ahnak"
"eef1a1",8.64790155164513e-10,0.683330742117528,0.98,0.915,3.47740769293202e-05,20.8685342336132,"M","eef1a1"
"h3f3a",8.7978645884409e-10,0.870283226014752,0.9,0.432,3.53770932965797e-05,20.8513418983075,"M","h3f3a"
"fmnl3",8.89350711611796e-10,0.416944746383474,0.36,0.017,3.57616814646219e-05,20.8405294569592,"M","fmnl3"
"srrm1",9.72879790364219e-10,0.470159547767229,0.6,0.11,3.91204692503356e-05,20.7507605867354,"M","srrm1"
"ppm1g",1.01826730791578e-09,0.755685122503335,0.54,0.085,4.09455467186014e-05,20.7051633718369,"M","ppm1g"
"eif5",1.05997696122936e-09,0.808813127694948,0.58,0.11,4.2622733587994e-05,20.6650186637479,"M","eif5"
"eif3l",1.14701390036398e-09,0.404381979895005,0.46,0.051,4.61225759475362e-05,20.5861038799851,"M","eif3l"
"saraf",1.18104342557186e-09,0.891477851709575,0.7,0.169,4.749093718567e-05,20.5568675302363,"M","saraf"
"fmnl1",1.21665959558967e-09,0.696408600079205,0.48,0.068,4.89230989982562e-05,20.5271567698811,"M","fmnl1"
"ndfip1",1.28818176361225e-09,0.433898417873667,0.4,0.034,5.17990768966121e-05,20.4700340984039,"M","ndfip1"
"tspan14",1.31417685851139e-09,0.451665202603922,0.38,0.025,5.28443656576017e-05,20.4500553304226,"M","tspan14"
"gpatch2",1.34475740612551e-09,0.373972841147397,0.32,0.008,5.40740400577129e-05,20.4270522073537,"M","gpatch2"
"zfand5",1.36051166209031e-09,0.877216916129791,0.5,0.076,5.47075344443134e-05,20.415404985827,"M","zfand5"
"hax1",1.40132176145678e-09,0.642087785109762,0.32,0.008,5.63485493499387e-05,20.3858499303955,"M","hax1"
"usp11",1.46020272818075e-09,0.659748387068594,0.32,0.008,5.87162119028762e-05,20.3446905559473,"M","usp11"
"sod1",1.50135588668751e-09,0.623900930547393,0.5,0.068,6.03710215595915e-05,20.3168972126736,"M","sod1"
"tomm7",1.51092911458379e-09,0.828687837730145,0.76,0.212,6.07559706265286e-05,20.3105410676723,"M","tomm7"
"trappc12",1.52149249075332e-09,0.798397510669734,0.32,0.008,6.11807345456817e-05,20.3035740820271,"M","trappc12"
"srsf2",1.58214441765474e-09,0.805533731510535,0.66,0.161,6.36196091783148e-05,20.264484683743,"M","srsf2"
"arih2",1.58528678884964e-09,0.739693945257097,0.32,0.008,6.37459670664328e-05,20.2625005066474,"M","arih2"
"gps1",1.58528678884964e-09,0.679602588259083,0.32,0.008,6.37459670664328e-05,20.2625005066474,"M","gps1"
"wtap",1.58528678884964e-09,0.433956567626734,0.32,0.008,6.37459670664328e-05,20.2625005066474,"M","wtap"
"sec11a",1.65777665329625e-09,0.977102943990926,0.54,0.102,6.66608570056957e-05,20.2177884978138,"M","sec11a"
"psma7",1.71137865630053e-09,0.878939704001368,0.6,0.119,6.88162471485005e-05,20.1859665595074,"M","psma7"
"c1qb",1.80578543740197e-09,-0.913281093637305,0.86,0.975,7.26124382233705e-05,20.1322701944348,"M","c1qb"
"adap2",1.87615182362783e-09,0.903574209023586,0.48,0.085,7.54419409798986e-05,20.0940430601978,"M","adap2"
"gabarapl2",1.95084116707178e-09,0.737760382977462,0.52,0.085,7.84452741691234e-05,20.0550051896539,"M","gabarapl2"
"fam26f",1.97144725653922e-09,0.578666874535248,0.38,0.034,7.92738656326985e-05,20.0444979159288,"M","fam26f"
"cd52",1.97662233159174e-09,-2.30658225560412,0,0.5,7.94819605756355e-05,20.041876342068,"M","cd52"
"ddx3y",2.10562088368871e-09,1.30255788525889,0.5,0.085,8.46691213540066e-05,19.9786554566815,"M","ddx3y"
"rpl7a",2.1382529212475e-09,0.815457066105367,0.92,0.593,8.59812882162834e-05,19.9632767332825,"M","rpl7a"
"ppp1r15b",2.17731532309215e-09,0.624368556115373,0.34,0.017,8.75520264568586e-05,19.9451732222373,"M","ppp1r15b"
"mgat1",2.20634670336568e-09,0.542948767024025,0.48,0.068,8.87194072890372e-05,19.9319277646537,"M","mgat1"
"pa2g4",2.29446054171562e-09,0.586150908648261,0.46,0.059,9.22625528429266e-05,19.8927680791404,"M","pa2g4"
"hspa1b",2.30631662279829e-09,1.59799136170029,0.28,0,9.27392977193421e-05,19.8876141206227,"M","hspa1b"
"ap000769.1",2.30631662279829e-09,1.17172863811119,0.28,0,9.27392977193421e-05,19.8876141206227,"M","ap000769.1"
"pvalb",2.30631662279829e-09,1.09203388048,0.28,0,9.27392977193421e-05,19.8876141206227,"M","pvalb"
"taf9",2.30631662279829e-09,0.989677210483042,0.28,0,9.27392977193421e-05,19.8876141206227,"M","taf9"
"c1orf132",2.30631662279829e-09,0.96042147846743,0.28,0,9.27392977193421e-05,19.8876141206227,"M","c1orf132"
"ifi27l2",2.30631662279829e-09,0.849762449538737,0.28,0,9.27392977193421e-05,19.8876141206227,"M","ifi27l2"
"cfd",2.30631662279829e-09,0.807883409459075,0.28,0,9.27392977193421e-05,19.8876141206227,"M","cfd"
"mnda",2.30631662279829e-09,0.745598642497314,0.28,0,9.27392977193421e-05,19.8876141206227,"M","mnda"
"fam60a",2.30631662279829e-09,0.673671096243744,0.28,0,9.27392977193421e-05,19.8876141206227,"M","fam60a"
"tmem2",2.30631662279829e-09,0.661192991758969,0.28,0,9.27392977193421e-05,19.8876141206227,"M","tmem2"
"rnase2",2.30631662279829e-09,0.642353007172661,0.28,0,9.27392977193421e-05,19.8876141206227,"M","rnase2"
"akap17a",2.30631662279829e-09,0.617400842099511,0.28,0,9.27392977193421e-05,19.8876141206227,"M","akap17a"
"c9orf142",2.30631662279829e-09,0.596022981859874,0.28,0,9.27392977193421e-05,19.8876141206227,"M","c9orf142"
"supt6h",2.30631662279829e-09,0.565001542957481,0.28,0,9.27392977193421e-05,19.8876141206227,"M","supt6h"
"fam49a",2.30631662279829e-09,0.556274253779662,0.28,0,9.27392977193421e-05,19.8876141206227,"M","fam49a"
"znf326",2.30631662279829e-09,0.535806339986572,0.28,0,9.27392977193421e-05,19.8876141206227,"M","znf326"
"kiaa0930",2.30631662279829e-09,0.518959505065426,0.28,0,9.27392977193421e-05,19.8876141206227,"M","kiaa0930"
"whsc1l1",2.30631662279829e-09,0.507960019176451,0.28,0,9.27392977193421e-05,19.8876141206227,"M","whsc1l1"
"pecam1",2.30631662279829e-09,0.48813951369097,0.28,0,9.27392977193421e-05,19.8876141206227,"M","pecam1"
"tfec",2.30631662279829e-09,0.446972475619595,0.28,0,9.27392977193421e-05,19.8876141206227,"M","tfec"
"c19orf70",2.30631662279829e-09,0.440583022883524,0.28,0,9.27392977193421e-05,19.8876141206227,"M","c19orf70"
"stx4",2.30631662279829e-09,0.415514728658322,0.28,0,9.27392977193421e-05,19.8876141206227,"M","stx4"
"acaa1",2.30631662279829e-09,0.414755822656542,0.28,0,9.27392977193421e-05,19.8876141206227,"M","acaa1"
"bid",2.30631662279829e-09,0.411023421236903,0.28,0,9.27392977193421e-05,19.8876141206227,"M","bid"
"supt16h",2.30631662279829e-09,0.396237213838134,0.28,0,9.27392977193421e-05,19.8876141206227,"M","supt16h"
"alcam",2.30631662279829e-09,0.392708746195368,0.28,0,9.27392977193421e-05,19.8876141206227,"M","alcam"
"znf618",2.30631662279829e-09,0.368550703665331,0.28,0,9.27392977193421e-05,19.8876141206227,"M","znf618"
"eif4e",2.35260765846296e-09,0.669204128247828,0.34,0.017,9.46007065544541e-05,19.8677414820887,"M","eif4e"
"ddx19b",2.35260765846296e-09,0.538678939222847,0.34,0.017,9.46007065544541e-05,19.8677414820887,"M","ddx19b"
"mgst3",2.52440445354928e-09,0.550797609901646,0.46,0.059,0.00010150882748167,19.7972606620189,"M","mgst3"
"tmem106a",2.54161762090108e-09,0.804804801871926,0.34,0.017,0.000102200986154053,19.7904651000019,"M","tmem106a"
"trappc1",2.54955309600364e-09,0.51312594551433,0.42,0.042,0.000102520079543402,19.7873477496044,"M","trappc1"
"fau",2.57089594937617e-09,-0.867405517511627,0.86,0.932,0.000103378297020365,19.7790113803583,"M","fau"
"ppa1",2.72726215119962e-09,0.812361607713063,0.42,0.042,0.000109665938361888,19.7199676059836,"M","ppa1"
"tuba1b",2.87423788964728e-09,1.07494243309424,0.72,0.263,0.000115575979780607,19.6674782796993,"M","tuba1b"
"spata13",2.90620097198698e-09,0.705568613614886,0.4,0.042,0.000116861247284569,19.6564191165891,"M","spata13"
"chordc1",2.97398728995611e-09,1.08842022309512,0.42,0.051,0.000119587002916425,19.6333622626378,"M","chordc1"
"rpl17",3.01152264821376e-09,-2.2039280319945,0.18,0.61,0.000121096337207324,19.6208200228973,"M","rpl17"
"fam213a",3.0811783156621e-09,0.59532019860128,0.34,0.017,0.000123897261251089,19.597953743102,"M","fam213a"
"il18",3.23417159926866e-09,0.50176088601098,0.44,0.051,0.000130049274178192,19.5494930162008,"M","il18"
"fbxo7",3.32691295948109e-09,0.532334676825445,0.34,0.017,0.000133778497013694,19.5212210021155,"M","fbxo7"
"gca",3.45683340547352e-09,0.457547741145696,0.34,0.017,0.000139002728067496,19.4829128676589,"M","gca"
"gbp2",3.50962719698876e-09,0.541478542810423,0.3,0.008,0.000141125619218115,19.4677560167936,"M","gbp2"
"eif3g",3.62798331560899e-09,0.662154195629566,0.52,0.085,0.000145884837103953,19.4345889034888,"M","eif3g"
"ube2d3",3.69160792934763e-09,0.587613433604201,0.6,0.119,0.000148443246446998,19.4172037205961,"M","ube2d3"
"ndufs5",3.7294345648267e-09,0.587909849515914,0.48,0.068,0.000149964293286246,19.4070092059811,"M","ndufs5"
"srsf10",3.84677639677156e-09,0.576572514561179,0.52,0.085,0.000154682725690581,19.3760303389176,"M","srsf10"
"snrpn",4.14761456615554e-09,0.684990859510579,0.36,0.025,0.000166779729319681,19.3007324713026,"M","snrpn"
"sp100",4.29484416329325e-09,0.509169592746687,0.38,0.034,0.000172699978650185,19.2658505654529,"M","sp100"
"myadm",4.49353111097313e-09,0.943421060690833,0.3,0.008,0.000180689379503341,19.2206270053038,"M","myadm"
"rps28",4.56733479856785e-09,0.777648799970108,0.94,0.619,0.000183657099585212,19.2043359972264,"M","rps28"
"ccdc112",4.87759956930289e-09,0.583030197205662,0.3,0.008,0.000196133156281239,19.138612629636,"M","ccdc112"
"ttc37",4.87759956930289e-09,0.399800513083176,0.3,0.008,0.000196133156281239,19.138612629636,"M","ttc37"
"rps2",4.96608136650703e-09,0.864151951687765,0.92,0.729,0.000199691097828614,19.1206347652772,"M","rps2"
"aprt",5.08329551455472e-09,0.54466754331646,0.44,0.051,0.00020440439593576,19.0973060623485,"M","aprt"
"rab20",5.17165279889356e-09,0.690656143807581,0.4,0.042,0.000207957330696309,19.0800735092079,"M","rab20"
"sdccag8",5.29353695111413e-09,0.441691863975396,0.3,0.008,0.00021285841434125,19.0567792037002,"M","sdccag8"
"sec62",5.6485824736755e-09,0.706271271871762,0.7,0.178,0.000227135149848965,18.9918612128811,"M","sec62"
"armcx3",5.70009579599563e-09,0.556908481487004,0.32,0.017,0.00022920655205278,18.9827828559321,"M","armcx3"
"atxn3",5.98285292821672e-09,0.544791718197385,0.3,0.008,0.000240576499096523,18.9343683044524,"M","atxn3"
"tubgcp2",6.08658009925098e-09,0.745980243634778,0.38,0.034,0.000244747472370981,18.9171794730158,"M","tubgcp2"
"tomm20",6.12526798793458e-09,0.564373974374469,0.52,0.085,0.000246303151062837,18.9108433283406,"M","tomm20"
"eif4b",6.16542211140375e-09,0.530091191652987,0.6,0.119,0.000247917788521656,18.904309233671,"M","eif4b"
"sms",6.18135964905518e-09,0.603656554270764,0.36,0.025,0.000248558652848158,18.9017275817373,"M","sms"
"tnfaip2",6.23146034803834e-09,0.689981396811936,0.3,0.008,0.00025057325205497,18.8936551258311,"M","tnfaip2"
"slc35e1",6.23146034803834e-09,0.672134335429891,0.3,0.008,0.00025057325205497,18.8936551258311,"M","slc35e1"
"usp53",6.23146034803834e-09,0.647489141954881,0.3,0.008,0.00025057325205497,18.8936551258311,"M","usp53"
"maged2",6.49010472183721e-09,0.645193011296099,0.3,0.008,0.000260973600969796,18.8529871704843,"M","maged2"
"dtna",6.49010472183721e-09,0.470978805684615,0.3,0.008,0.000260973600969796,18.8529871704843,"M","dtna"
"pygl",6.49010472183721e-09,0.466395113090066,0.3,0.008,0.000260973600969796,18.8529871704843,"M","pygl"
"swap70",6.8868336934583e-09,0.340450967736982,0.36,0.025,0.000276926469647652,18.7936544085688,"M","swap70"
"ilf3",7.18441962799527e-09,1.17556657461151,0.32,0.017,0.000288892697661318,18.7513510961831,"M","ilf3"
"bcl7c",7.48800253649412e-09,0.756794186897902,0.34,0.025,0.000301100069994965,18.70996375903,"M","bcl7c"
"evl",7.88402043954867e-09,0.883297836121816,0.48,0.085,0.000317024345894691,18.658427855124,"M","evl"
"ldha",8.07627835701208e-09,0.945448283067923,0.72,0.22,0.000324755229013813,18.6343346699016,"M","ldha"
"rps25",8.3219693079201e-09,0.988960769492547,0.86,0.525,0.000334634707840775,18.6043669144578,"M","rps25"
"myl12a",8.78751856262786e-09,0.452774284243304,0.64,0.153,0.000353354908921829,18.5499334674218,"M","myl12a"
"cib1",8.82469742473546e-09,0.571671897679488,0.4,0.042,0.000354849908146037,18.5457115208638,"M","cib1"
"rnf149",8.90791929687666e-09,0.57325469124281,0.44,0.059,0.000358196342846707,18.5363251472155,"M","rnf149"
"chst11",9.04201195378573e-09,0.569299496734423,0.32,0.017,0.000363588342673678,18.5213841260459,"M","chst11"
"kpnb1",9.12202561103534e-09,0.513930443812704,0.4,0.042,0.000366805771845342,18.512573951049,"M","kpnb1"
"hspa6",9.49837748279322e-09,1.1015644695029,0.26,0,0.000381939256960598,18.4721448442113,"M","hspa6"
"znf638",9.49837748279322e-09,0.819860740406139,0.26,0,0.000381939256960598,18.4721448442113,"M","znf638"
"c1orf123",9.49837748279322e-09,0.788734807902711,0.26,0,0.000381939256960598,18.4721448442113,"M","c1orf123"
"csrnp1",9.49837748279322e-09,0.783631187056145,0.26,0,0.000381939256960598,18.4721448442113,"M","csrnp1"
"erv3-1",9.49837748279322e-09,0.778744690681418,0.26,0,0.000381939256960598,18.4721448442113,"M","erv3-1"
"selo",9.49837748279322e-09,0.75074531827118,0.26,0,0.000381939256960598,18.4721448442113,"M","selo"
"c17orf89",9.49837748279322e-09,0.722601430591948,0.26,0,0.000381939256960598,18.4721448442113,"M","c17orf89"
"rnu12",9.49837748279322e-09,0.721763989423969,0.26,0,0.000381939256960598,18.4721448442113,"M","rnu12"
"gpi",9.49837748279322e-09,0.664241978976901,0.26,0,0.000381939256960598,18.4721448442113,"M","gpi"
"ch17-189h20.1",9.49837748279322e-09,0.634372574809632,0.26,0,0.000381939256960598,18.4721448442113,"M","ch17-189h20.1"
"cd55",9.49837748279322e-09,0.625685400086553,0.26,0,0.000381939256960598,18.4721448442113,"M","cd55"
"cd59",9.49837748279322e-09,0.613150306926312,0.26,0,0.000381939256960598,18.4721448442113,"M","cd59"
"cd58",9.49837748279322e-09,0.60551495477458,0.26,0,0.000381939256960598,18.4721448442113,"M","cd58"
"gabpb1-as1",9.49837748279322e-09,0.60348304051006,0.26,0,0.000381939256960598,18.4721448442113,"M","gabpb1-as1"
"c14orf159",9.49837748279322e-09,0.599981630906089,0.26,0,0.000381939256960598,18.4721448442113,"M","c14orf159"
"prdm1",9.49837748279322e-09,0.584722512672243,0.26,0,0.000381939256960598,18.4721448442113,"M","prdm1"
"rps6ka2",9.49837748279322e-09,0.579518086284471,0.26,0,0.000381939256960598,18.4721448442113,"M","rps6ka2"
"psma3-as1",9.49837748279322e-09,0.567541873124211,0.26,0,0.000381939256960598,18.4721448442113,"M","psma3-as1"
"ssh1",9.49837748279322e-09,0.553966437409005,0.26,0,0.000381939256960598,18.4721448442113,"M","ssh1"
"vmo1",9.49837748279322e-09,0.539193459978981,0.26,0,0.000381939256960598,18.4721448442113,"M","vmo1"
"eif1ay",9.49837748279322e-09,0.538010346933092,0.26,0,0.000381939256960598,18.4721448442113,"M","eif1ay"
"srp54",9.49837748279322e-09,0.529657318682784,0.26,0,0.000381939256960598,18.4721448442113,"M","srp54"
"tmigd3",9.49837748279322e-09,0.514629572385176,0.26,0,0.000381939256960598,18.4721448442113,"M","tmigd3"
"gapt",9.49837748279322e-09,0.501584082715453,0.26,0,0.000381939256960598,18.4721448442113,"M","gapt"
"ccny",9.49837748279322e-09,0.496814241602278,0.26,0,0.000381939256960598,18.4721448442113,"M","ccny"
"ero1a",9.49837748279322e-09,0.4887157986367,0.26,0,0.000381939256960598,18.4721448442113,"M","ero1a"
"gpatch8",9.49837748279322e-09,0.487214987982621,0.26,0,0.000381939256960598,18.4721448442113,"M","gpatch8"
"c10orf11",9.49837748279322e-09,0.467346021305971,0.26,0,0.000381939256960598,18.4721448442113,"M","c10orf11"
"calcoco2",9.49837748279322e-09,0.462175177286055,0.26,0,0.000381939256960598,18.4721448442113,"M","calcoco2"
"ldlrad4",9.49837748279322e-09,0.460809261951892,0.26,0,0.000381939256960598,18.4721448442113,"M","ldlrad4"
"tmem167a",9.49837748279322e-09,0.436801955005491,0.26,0,0.000381939256960598,18.4721448442113,"M","tmem167a"
"c11orf73",9.49837748279322e-09,0.433867038089202,0.26,0,0.000381939256960598,18.4721448442113,"M","c11orf73"
"tmem134",9.49837748279322e-09,0.430728845319226,0.26,0,0.000381939256960598,18.4721448442113,"M","tmem134"
"tmem138",9.49837748279322e-09,0.428924133564071,0.26,0,0.000381939256960598,18.4721448442113,"M","tmem138"
"eif3j",9.49837748279322e-09,0.427884591521587,0.26,0,0.000381939256960598,18.4721448442113,"M","eif3j"
"fam120aos",9.49837748279322e-09,0.426561905850503,0.26,0,0.000381939256960598,18.4721448442113,"M","fam120aos"
"card8",9.49837748279322e-09,0.41719491621014,0.26,0,0.000381939256960598,18.4721448442113,"M","card8"
"fbp1",9.49837748279322e-09,0.413829619472684,0.26,0,0.000381939256960598,18.4721448442113,"M","fbp1"
"steap3",9.49837748279322e-09,0.405773348391468,0.26,0,0.000381939256960598,18.4721448442113,"M","steap3"
"stx10",9.49837748279322e-09,0.394038716345194,0.26,0,0.000381939256960598,18.4721448442113,"M","stx10"
"plbd1",9.49837748279322e-09,0.392760192525392,0.26,0,0.000381939256960598,18.4721448442113,"M","plbd1"
"ccr1",9.49837748279322e-09,0.386963720087432,0.26,0,0.000381939256960598,18.4721448442113,"M","ccr1"
"snhg7",9.49837748279322e-09,0.382168215838471,0.26,0,0.000381939256960598,18.4721448442113,"M","snhg7"
"sp140l",9.49837748279322e-09,0.377298324230844,0.26,0,0.000381939256960598,18.4721448442113,"M","sp140l"
"akr7a2",9.49837748279322e-09,0.375810232944312,0.26,0,0.000381939256960598,18.4721448442113,"M","akr7a2"
"tmem156",9.49837748279322e-09,0.363120824514514,0.26,0,0.000381939256960598,18.4721448442113,"M","tmem156"
"snca",9.49837748279322e-09,0.344995029695002,0.26,0,0.000381939256960598,18.4721448442113,"M","snca"
"phf11",9.49837748279322e-09,0.338288907237525,0.26,0,0.000381939256960598,18.4721448442113,"M","phf11"
"fam195b",9.49837748279322e-09,0.328227146970687,0.26,0,0.000381939256960598,18.4721448442113,"M","fam195b"
"hps5",9.49837748279322e-09,0.30709409403384,0.26,0,0.000381939256960598,18.4721448442113,"M","hps5"
"myl6",9.73645356650938e-09,0.827747399444371,0.8,0.297,0.000391512534362909,18.4473888958108,"M","myl6"
"ccdc59",9.90918997780493e-09,0.251281293337074,0.42,0.051,0.000398458438197514,18.4298032298055,"M","ccdc59"
"rp1",1.03385179736434e-08,0.860098525411347,0.46,0.068,0.000415722146238175,18.3873893075736,"M","rp1"
"tgfbi",1.05605731682839e-08,0.395874847018011,0.38,0.034,0.000424651207669862,18.3661382828416,"M","tgfbi"
"ktn1",1.08480859526085e-08,0.639588272059526,0.6,0.127,0.000436212384240341,18.3392771824198,"M","ktn1"
"cmtm3",1.09061536961269e-08,0.413037989809266,0.42,0.051,0.00043854734627496,18.3339386477372,"M","cmtm3"
"adora3",1.10643157602747e-08,0.756106740251459,0.36,0.034,0.000444907201036404,18.3195407035593,"M","adora3"
"prkd3",1.22585855179222e-08,0.496373609388657,0.32,0.017,0.000492929982261171,18.2170392868365,"M","prkd3"
"cbx3",1.22748663262774e-08,0.537697208766796,0.4,0.042,0.000493584649845938,18.2157120532414,"M","cbx3"
"b4galt1",1.27129094919555e-08,0.387439209735959,0.36,0.034,0.000511198803581023,18.1806478643339,"M","b4galt1"
"ccpg1",1.27315945739221e-08,0.68582646150668,0.32,0.017,0.00051195014941198,18.1791791711123,"M","ccpg1"
"h2afz",1.27882668539834e-08,0.502199105193857,0.42,0.051,0.000514228998465526,18.1747377384358,"M","h2afz"
"nup62",1.37313965236723e-08,0.541903578056006,0.32,0.017,0.000552153185613388,18.1035809090344,"M","nup62"
"pdpn",1.4259496111446e-08,0.406956684605254,0.32,0.017,0.000573388598137353,18.0658427583878,"M","pdpn"
